0  0  -1
1  1  -1
2  1  -2
3  2  -2
4  2  -3
5  1  -3
6  0  -3
7  1  -3
8  2  -3
9  2  -4
10  2  -5
11  2  -6
12  2  -7
13  2  -6
14  3  -6
15  4  -6
16  5  -6
17  4  -6
18  3  -6
19  4  -6
20  4  -7
21  4  -6
22  4  -5
23  4  -6
24  4  -5
25  4  -4
26  4  -5
27  4  -6
28  4  -7
29  4  -8
30  5  -8
31  4  -8
32  3  -8
33  4  -8
34  4  -9
35  4  -8
36  4  -7
37  5  -7
38  5  -6
39  5  -7
40  5  -6
41  5  -7
42  6  -7
43  6  -6
44  5  -6
45  5  -5
46  5  -6
47  5  -7
48  6  -7
49  6  -8
50  5  -8
51  6  -8
52  7  -8
53  6  -8
54  7  -8
55  7  -9
56  7  -8
57  8  -8
58  8  -9
59  8  -10
60  9  -10
61  10  -10
62  10  -11
63  11  -11
64  11  -10
65  11  -11
66  11  -12
67  10  -12
68  10  -11
69  10  -12
70  10  -13
71  10  -12
72  11  -12
73  11  -13
74  10  -13
75  9  -13
76  10  -13
77  10  -12
78  9  -12
79  10  -12
80  9  -12
81  9  -13
82  10  -13
83  10  -14
84  11  -14
85  11  -15
86  11  -16
87  10  -16
88  11  -16
89  11  -15
90  11  -14
91  11  -13
92  10  -13
93  11  -13
94  11  -14
95  12  -14
96  11  -14
97  10  -14
98  10  -13
99  10  -12
100  10  -13
101  10  -12
102  10  -13
103  9  -13
104  9  -14
105  9  -13
106  10  -13
107  10  -12
108  11  -12
109  12  -12
110  12  -11
111  11  -11
112  11  -12
113  10  -12
114  10  -13
115  11  -13
116  11  -12
117  12  -12
118  12  -11
119  12  -12
120  12  -11
121  12  -10
122  11  -10
123  11  -11
124  11  -10
125  11  -9
126  10  -9
127  10  -10
128  9  -10
129  9  -9
130  8  -9
131  9  -9
132  8  -9
133  8  -8
134  7  -8
135  6  -8
136  7  -8
137  6  -8
138  6  -7
139  6  -8
140  5  -8
141  5  -9
142  4  -9
143  4  -8
144  5  -8
145  5  -9
146  5  -10
147  4  -10
148  4  -9
149  3  -9
150  3  -8
151  2  -8
152  2  -7
153  3  -7
154  2  -7
155  3  -7
156  3  -8
157  3  -9
158  3  -10
159  3  -9
160  3  -8
161  4  -8
162  3  -8
163  2  -8
164  1  -8
165  2  -8
166  2  -9
167  1  -9
168  1  -10
169  1  -11
170  1  -10
171  2  -10
172  1  -10
173  1  -9
174  1  -10
175  0  -10
176  -1  -10
177  -1  -9
178  -1  -10
179  0  -10
180  1  -10
181  0  -10
182  0  -11
183  0  -10
184  1  -10
185  1  -11
186  2  -11
187  2  -10
188  1  -10
189  2  -10
190  3  -10
191  4  -10
192  3  -10
193  3  -11
194  4  -11
195  5  -11
196  4  -11
197  3  -11
198  3  -10
199  2  -10
200  1  -10
201  1  -11
202  1  -10
203  0  -10
204  -1  -10
205  -2  -10
206  -2  -11
207  -2  -10
208  -2  -11
209  -2  -12
210  -2  -13
211  -2  -12
212  -2  -13
213  -3  -13
214  -3  -14
215  -4  -14
216  -4  -15
217  -4  -14
218  -3  -14
219  -3  -15
220  -4  -15
221  -3  -15
222  -2  -15
223  -1  -15
224  -2  -15
225  -2  -16
226  -1  -16
227  0  -16
228  1  -16
229  1  -17
230  1  -18
231  1  -19
232  1  -18
233  0  -18
234  0  -19
235  0  -20
236  0  -21
237  1  -21
238  0  -21
239  1  -21
240  2  -21
241  3  -21
242  2  -21
243  2  -20
244  1  -20
245  2  -20
246  1  -20
247  2  -20
248  2  -19
249  3  -19
250  4  -19
251  4  -18
252  3  -18
253  3  -19
254  4  -19
255  4  -20
256  5  -20
257  6  -20
258  7  -20
259  7  -21
260  8  -21
261  8  -20
262  7  -20
263  7  -19
264  7  -18
265  7  -19
266  7  -20
267  7  -21
268  8  -21
269  9  -21
270  9  -20
271  9  -21
272  9  -22
273  10  -22
274  10  -23
275  10  -24
276  9  -24
277  9  -23
278  9  -22
279  8  -22
280  7  -22
281  7  -23
282  7  -24
283  7  -23
284  7  -22
285  6  -22
286  7  -22
287  8  -22
288  8  -21
289  7  -21
290  6  -21
291  7  -21
292  6  -21
293  6  -20
294  6  -21
295  6  -20
296  6  -21
297  7  -21
298  7  -20
299  8  -20
300  8  -21
301  7  -21
302  6  -21
303  6  -20
304  6  -19
305  5  -19
306  4  -19
307  5  -19
308  4  -19
309  5  -19
310  5  -20
311  5  -19
312  5  -20
313  5  -19
314  5  -18
315  4  -18
316  4  -19
317  5  -19
318  5  -18
319  5  -19
320  4  -19
321  5  -19
322  4  -19
323  5  -19
324  5  -20
325  5  -19
326  5  -18
327  5  -17
328  5  -16
329  5  -17
330  5  -16
331  5  -15
332  5  -16
333  5  -17
334  6  -17
335  5  -17
336  5  -18
337  6  -18
338  5  -18
339  6  -18
340  6  -17
341  5  -17
342  6  -17
343  7  -17
344  7  -18
345  7  -17
346  7  -16
347  8  -16
348  7  -16
349  7  -17
350  7  -18
351  6  -18
352  7  -18
353  6  -18
354  7  -18
355  7  -19
356  8  -19
357  9  -19
358  10  -19
359  9  -19
360  9  -20
361  9  -19
362  10  -19
363  9  -19
364  10  -19
365  11  -19
366  11  -18
367  12  -18
368  12  -17
369  13  -17
370  12  -17
371  12  -18
372  11  -18
373  12  -18
374  11  -18
375  11  -17
376  11  -18
377  11  -17
378  11  -18
379  12  -18
380  12  -19
381  12  -20
382  12  -19
383  12  -18
384  12  -17
385  12  -16
386  13  -16
387  13  -17
388  14  -17
389  15  -17
390  16  -17
391  15  -17
392  14  -17
393  14  -18
394  13  -18
395  13  -19
396  12  -19
397  12  -18
398  13  -18
399  14  -18
400  14  -17
401  13  -17
402  12  -17
403  12  -16
404  12  -17
405  13  -17
406  13  -18
407  12  -18
408  12  -19
409  12  -18
410  13  -18
411  12  -18
412  11  -18
413  11  -17
414  10  -17
415  11  -17
416  12  -17
417  13  -17
418  13  -16
419  13  -17
420  13  -16
421  13  -17
422  14  -17
423  13  -17
424  13  -16
425  13  -17
426  12  -17
427  12  -16
428  12  -15
429  12  -16
430  12  -17
431  12  -18
432  12  -17
433  11  -17
434  11  -18
435  12  -18
436  12  -17
437  12  -16
438  11  -16
439  11  -17
440  12  -17
441  11  -17
442  12  -17
443  12  -16
444  11  -16
445  12  -16
446  13  -16
447  14  -16
448  14  -17
449  14  -18
450  15  -18
451  14  -18
452  15  -18
453  15  -19
454  16  -19
455  16  -18
456  16  -19
457  16  -18
458  16  -19
459  15  -19
460  14  -19
461  13  -19
462  13  -18
463  13  -19
464  13  -20
465  12  -20
466  13  -20
467  13  -19
468  14  -19
469  14  -18
470  13  -18
471  13  -19
472  13  -18
473  14  -18
474  13  -18
475  12  -18
476  12  -17
477  12  -18
478  13  -18
479  14  -18
480  13  -18
481  12  -18
482  11  -18
483  11  -19
484  11  -20
485  10  -20
486  11  -20
487  11  -19
488  10  -19
489  10  -20
490  9  -20
491  8  -20
492  7  -20
493  6  -20
494  6  -19
495  6  -20
496  5  -20
497  4  -20
498  4  -21
499  4  -20
