0  -1  0
1  -1  -1
2  -2  -1
3  -1  -1
4  0  -1
5  -1  -1
6  0  -1
7  0  0
8  -1  0
9  -1  -1
10  -1  -2
11  -2  -2
12  -3  -2
13  -3  -1
14  -3  0
15  -4  0
16  -4  -1
17  -4  -2
18  -5  -2
19  -4  -2
20  -3  -2
21  -3  -1
22  -3  -2
23  -2  -2
24  -2  -1
25  -3  -1
26  -2  -1
27  -2  0
28  -1  0
29  0  0
30  -1  0
31  -1  -1
32  -1  0
33  0  0
34  0  -1
35  -1  -1
36  -1  -2
37  -1  -3
38  0  -3
39  0  -4
40  0  -5
41  0  -6
42  0  -5
43  -1  -5
44  -1  -4
45  -1  -3
46  -1  -4
47  0  -4
48  0  -5
49  -1  -5
50  0  -5
51  0  -4
52  0  -5
53  1  -5
54  0  -5
55  -1  -5
56  0  -5
57  -1  -5
58  -1  -6
59  -2  -6
60  -2  -7
61  -1  -7
62  -2  -7
63  -3  -7
64  -4  -7
65  -3  -7
66  -2  -7
67  -2  -6
68  -1  -6
69  -1  -5
70  -1  -4
71  -1  -3
72  -1  -4
73  0  -4
74  -1  -4
75  -1  -5
76  -1  -6
77  -1  -7
78  -2  -7
79  -2  -6
80  -2  -7
81  -2  -6
82  -1  -6
83  -1  -5
84  -1  -4
85  -2  -4
86  -3  -4
87  -4  -4
88  -3  -4
89  -2  -4
90  -1  -4
91  -2  -4
92  -1  -4
93  0  -4
94  0  -5
95  1  -5
96  1  -4
97  0  -4
98  0  -3
99  0  -4
100  1  -4
101  0  -4
102  1  -4
103  1  -5
104  0  -5
105  0  -4
106  0  -5
107  0  -4
108  0  -3
109  0  -2
110  0  -1
111  -1  -1
112  -2  -1
113  -2  0
114  -2  1
115  -2  2
116  -3  2
117  -3  1
118  -3  2
119  -4  2
120  -4  1
121  -4  2
122  -3  2
123  -3  3
124  -2  3
125  -1  3
126  -1  4
127  -2  4
128  -2  3
129  -3  3
130  -3  2
131  -4  2
132  -5  2
133  -4  2
134  -4  1
135  -3  1
136  -3  0
137  -2  0
138  -3  0
139  -2  0
140  -1  0
141  -1  1
142  -1  2
143  -1  3
144  0  3
145  1  3
146  1  2
147  2  2
148  2  3
149  2  2
150  1  2
151  0  2
152  -1  2
153  -1  3
154  0  3
155  0  4
156  -1  4
157  -2  4
158  -2  5
159  -3  5
160  -3  6
161  -2  6
162  -2  7
163  -2  8
164  -2  9
165  -2  8
166  -2  7
167  -2  6
168  -2  7
169  -3  7
170  -4  7
171  -3  7
172  -3  6
173  -4  6
174  -4  7
175  -4  6
176  -3  6
177  -3  7
178  -2  7
179  -3  7
180  -3  8
181  -3  9
182  -4  9
183  -4  8
184  -5  8
185  -5  7
186  -5  8
187  -4  8
188  -4  7
189  -3  7
190  -4  7
191  -4  6
192  -3  6
193  -2  6
194  -1  6
195  0  6
196  0  7
197  -1  7
198  -1  6
199  -1  5
200  0  5
201  0  6
202  0  5
203  -1  5
204  0  5
205  0  6
206  0  7
207  1  7
208  1  6
209  1  5
210  1  6
211  1  7
212  2  7
213  3  7
214  3  6
215  3  7
216  2  7
217  3  7
218  4  7
219  4  8
220  5  8
221  5  9
222  5  10
223  6  10
224  6  9
225  5  9
226  6  9
227  5  9
228  5  10
229  5  9
230  5  8
231  6  8
232  6  7
233  7  7
234  7  6
235  6  6
236  6  7
237  5  7
238  4  7
239  3  7
240  3  8
241  2  8
242  2  9
243  2  8
244  3  8
245  2  8
246  2  7
247  2  8
248  2  9
249  3  9
250  3  10
251  4  10
252  4  11
253  4  12
254  3  12
255  3  13
256  3  12
257  4  12
258  3  12
259  2  12
260  1  12
261  1  11
262  1  10
263  0  10
264  0  11
265  1  11
266  0  11
267  1  11
268  1  12
269  1  13
270  2  13
271  2  14
272  3  14
273  3  13
274  4  13
275  4  12
276  4  11
277  4  12
278  3  12
279  4  12
280  4  13
281  5  13
282  4  13
283  5  13
284  6  13
285  5  13
286  6  13
287  7  13
288  6  13
289  6  12
290  7  12
291  8  12
292  8  13
293  8  14
294  7  14
295  8  14
296  8  15
297  8  14
298  7  14
299  8  14
300  9  14
301  10  14
302  10  13
303  9  13
304  9  14
305  9  13
306  9  14
307  8  14
308  8  15
309  7  15
310  7  14
311  6  14
312  6  13
313  7  13
314  6  13
315  6  14
316  6  15
317  6  14
318  6  15
319  7  15
320  6  15
321  6  14
322  6  13
323  7  13
324  8  13
325  7  13
326  7  12
327  8  12
328  8  11
329  7  11
330  6  11
331  6  12
332  6  11
333  5  11
334  6  11
335  5  11
336  6  11
337  5  11
338  4  11
339  5  11
340  6  11
341  6  10
342  7  10
343  8  10
344  8  11
345  7  11
346  8  11
347  7  11
348  7  10
349  8  10
350  8  9
351  9  9
352  9  10
353  9  11
354  9  12
355  8  12
356  8  11
357  7  11
358  7  10
359  7  9
360  7  10
361  6  10
362  7  10
363  7  9
364  6  9
365  6  10
366  5  10
367  6  10
368  6  11
369  7  11
370  7  10
371  7  11
372  6  11
373  7  11
374  7  12
375  6  12
376  5  12
377  4  12
378  4  13
379  5  13
380  4  13
381  4  12
382  5  12
383  5  11
384  6  11
385  6  10
386  7  10
387  7  9
388  7  8
389  7  7
390  8  7
391  9  7
392  9  6
393  9  5
394  10  5
395  11  5
396  10  5
397  9  5
398  9  6
399  9  7
400  9  6
401  9  7
402  9  6
403  10  6
404  9  6
405  8  6
406  9  6
407  9  5
408  9  4
409  9  3
410  9  4
411  10  4
412  10  3
413  10  2
414  11  2
415  12  2
416  12  3
417  12  2
418  11  2
419  11  3
420  11  2
421  11  1
422  11  0
423  12  0
424  13  0
425  13  1
426  13  2
427  14  2
428  14  3
429  14  2
430  15  2
431  15  3
432  15  2
433  15  1
434  15  2
435  15  3
436  15  2
437  15  1
438  15  0
439  15  1
440  14  1
441  14  2
442  14  3
443  14  2
444  14  1
445  14  0
446  15  0
447  16  0
448  16  1
449  16  0
450  16  -1
451  17  -1
452  18  -1
453  19  -1
454  19  -2
455  18  -2
456  18  -1
457  17  -1
458  17  -2
459  18  -2
460  17  -2
461  16  -2
462  16  -1
463  16  0
464  17  0
465  17  -1
466  17  -2
467  17  -1
468  18  -1
469  19  -1
470  20  -1
