0  0  1
1  0  2
2  1  2
3  0  2
4  -1  2
5  0  2
6  1  2
7  1  3
8  1  2
9  2  2
10  2  1
11  2  2
12  3  2
13  2  2
14  2  3
15  3  3
16  3  2
17  3  3
18  4  3
19  4  4
20  4  5
21  4  4
22  4  3
23  3  3
24  3  4
25  3  5
26  3  6
27  3  7
28  2  7
29  2  8
30  3  8
31  2  8
32  2  9
33  1  9
34  0  9
35  -1  9
36  -1  10
37  0  10
38  0  9
39  0  8
40  1  8
41  0  8
42  0  7
43  0  6
44  1  6
45  0  6
46  0  5
47  1  5
48  0  5
49  0  6
50  0  5
51  -1  5
52  -1  6
53  -1  5
54  -1  4
55  -2  4
56  -2  5
57  -1  5
58  -2  5
59  -3  5
60  -3  4
61  -3  3
62  -4  3
63  -5  3
64  -4  3
65  -5  3
66  -5  2
67  -4  2
68  -5  2
69  -5  3
70  -6  3
71  -7  3
72  -7  2
73  -7  1
74  -6  1
75  -6  0
76  -6  -1
77  -6  -2
78  -7  -2
79  -6  -2
80  -6  -1
81  -5  -1
82  -4  -1
83  -4  -2
84  -3  -2
85  -3  -1
86  -3  -2
87  -4  -2
88  -4  -3
89  -4  -4
90  -3  -4
91  -3  -5
92  -3  -4
93  -4  -4
94  -5  -4
95  -4  -4
96  -3  -4
97  -4  -4
98  -4  -5
99  -3  -5
100  -4  -5
101  -3  -5
102  -2  -5
103  -1  -5
104  -1  -6
105  -1  -5
106  0  -5
107  1  -5
108  1  -4
109  1  -3
110  1  -2
111  0  -2
112  -1  -2
113  0  -2
114  1  -2
115  1  -3
116  1  -4
117  2  -4
118  2  -3
119  2  -2
120  3  -2
121  3  -3
122  3  -2
123  3  -1
124  3  -2
125  3  -1
126  3  -2
127  3  -1
128  4  -1
129  4  0
130  4  1
131  5  1
132  5  2
133  4  2
134  4  3
135  4  4
136  3  4
137  3  5
138  3  4
139  3  5
140  4  5
141  5  5
142  5  6
143  4  6
144  4  7
145  5  7
146  5  6
147  5  5
148  6  5
149  6  6
150  6  7
151  6  6
152  7  6
153  8  6
154  7  6
155  7  7
156  7  8
157  6  8
158  6  7
159  6  6
160  6  5
161  6  4
162  6  3
163  5  3
164  5  4
165  6  4
166  6  5
167  6  6
168  6  5
169  6  6
170  5  6
171  5  7
172  4  7
173  4  8
174  4  7
175  3  7
176  4  7
177  4  6
178  3  6
179  3  5
180  3  6
181  3  5
182  3  4
183  3  5
184  2  5
185  1  5
186  2  5
187  2  6
188  3  6
189  3  5
190  3  4
191  3  3
192  3  2
193  2  2
194  2  1
195  3  1
196  2  1
197  3  1
198  3  2
199  2  2
200  2  3
201  2  4
202  1  4
203  2  4
204  2  5
205  2  4
206  2  5
207  2  6
208  2  5
209  2  4
210  1  4
211  2  4
212  3  4
213  3  5
214  3  4
215  4  4
216  3  4
217  4  4
218  4  5
219  4  4
220  4  3
221  3  3
222  2  3
223  2  2
224  2  1
225  1  1
226  0  1
227  0  2
228  0  1
229  0  2
230  1  2
231  0  2
232  0  1
