0  0  1
1  0  2
2  1  2
3  1  3
4  1  4
5  1  5
6  1  4
7  1  5
8  2  5
9  1  5
10  1  4
11  1  3
12  1  4
13  1  3
14  1  2
15  2  2
16  3  2
17  4  2
18  4  1
19  3  1
20  4  1
21  4  2
22  5  2
23  4  2
24  4  1
25  4  2
26  4  1
27  5  1
28  5  2
29  6  2
30  5  2
31  6  2
32  5  2
33  5  1
34  5  0
35  5  -1
36  5  0
37  4  0
38  3  0
39  3  1
40  4  1
41  3  1
42  4  1
43  5  1
44  5  2
45  6  2
46  6  1
47  5  1
48  5  0
49  5  1
50  6  1
51  6  2
52  5  2
53  6  2
54  5  2
55  6  2
56  5  2
57  6  2
58  7  2
59  6  2
60  6  3
61  6  2
62  5  2
63  5  3
64  5  2
65  5  3
66  6  3
67  6  2
68  6  3
69  7  3
70  8  3
71  8  4
72  8  5
73  7  5
74  8  5
75  8  6
76  8  5
77  7  5
78  8  5
79  7  5
80  7  4
81  8  4
82  8  3
83  8  4
84  8  5
85  9  5
86  9  6
87  10  6
88  9  6
89  9  7
90  9  8
91  9  9
92  9  8
93  9  9
94  9  10
95  9  11
96  9  10
97  8  10
98  9  10
99  9  11
100  10  11
101  10  10
102  10  9
103  11  9
104  11  8
105  10  8
106  10  9
107  10  8
108  11  8
109  11  9
110  10  9
111  9  9
112  8  9
113  8  10
114  9  10
115  9  9
116  10  9
117  11  9
118  11  8
119  11  9
120  10  9
121  11  9
122  11  8
123  11  9
124  10  9
125  10  8
126  11  8
127  12  8
128  13  8
129  13  9
130  14  9
131  15  9
132  15  10
133  14  10
134  13  10
135  13  9
136  14  9
137  13  9
138  14  9
139  14  10
140  13  10
141  12  10
142  13  10
143  12  10
144  11  10
145  10  10
146  9  10
147  9  11
148  9  12
149  8  12
150  7  12
151  8  12
152  8  11
153  9  11
154  8  11
155  7  11
156  8  11
157  8  10
158  8  9
159  8  10
160  7  10
161  7  11
162  6  11
163  5  11
164  6  11
165  5  11
166  4  11
167  3  11
168  4  11
169  3  11
170  2  11
171  1  11
172  2  11
173  2  12
174  2  11
175  2  10
176  2  11
177  2  12
178  2  13
179  2  12
180  1  12
181  1  11
182  1  12
183  1  13
184  1  14
185  1  13
186  1  14
187  0  14
188  -1  14
189  -1  13
190  0  13
191  -1  13
192  0  13
193  -1  13
194  -2  13
195  -3  13
196  -2  13
197  -3  13
198  -4  13
199  -3  13
200  -3  12
201  -2  12
202  -2  13
203  -2  12
204  -3  12
205  -2  12
206  -2  11
207  -2  10
208  -3  10
209  -2  10
210  -1  10
211  0  10
212  0  11
213  -1  11
214  -1  12
215  -2  12
216  -2  11
217  -3  11
218  -2  11
219  -2  12
220  -2  11
221  -2  12
222  -2  13
223  -1  13
224  -1  14
225  -2  14
226  -2  13
227  -3  13
228  -3  14
229  -3  15
230  -3  16
231  -3  15
232  -2  15
233  -3  15
234  -2  15
235  -1  15
236  -2  15
237  -1  15
238  0  15
239  0  16
240  1  16
241  1  15
242  1  14
243  1  13
