0	-0.326	-0.946
1	0.588	-0.539
2	0.449	0.451
3	-0.005	-0.440
4	0.993	-0.492
5	1.252	0.474
6	0.596	1.229
7	1.536	1.571
8	1.606	2.568
9	1.931	3.514
10	1.004	3.888
11	1.931	3.514
12	0.953	3.306
13	0.611	2.366
14	0.802	3.348
15	-0.112	2.941
16	-0.960	3.471
17	-0.977	2.471
18	-0.071	2.894
19	0.221	1.938
20	1.212	1.798
21	0.266	1.473
22	-0.428	2.192
23	0.455	2.662
24	-0.507	2.386
25	-1.037	1.538
26	-2.037	1.538
27	-2.346	0.587
28	-3.291	0.261
29	-3.806	1.118
30	-4.594	1.734
31	-4.035	2.563
32	-3.144	3.017
33	-2.737	3.931
34	-2.979	4.901
35	-2.105	5.386
36	-2.620	4.529
37	-2.828	3.551
38	-3.429	2.752
39	-4.173	2.083
40	-3.643	1.235
41	-2.648	1.339
42	-2.526	0.347
43	-3.056	-0.501
44	-2.060	-0.589
45	-1.575	0.286
46	-1.121	1.177
47	-0.402	0.482
48	0.576	0.275
49	-0.322	-0.164
50	-0.305	0.836
51	0.377	0.105
52	0.768	1.025
53	1.268	0.159
54	1.626	1.093
55	0.665	1.368
56	-0.249	1.775
57	-0.980	2.457
58	-0.573	1.544
59	-1.382	2.131
60	-1.469	3.128
61	-2.415	3.453
62	-2.190	4.427
63	-3.081	3.973
64	-2.789	4.930
65	-3.598	4.342
66	-3.305	3.386
67	-2.562	2.717
68	-3.528	2.458
69	-4.449	2.848
70	-4.010	1.950
71	-3.162	1.420
72	-2.181	1.611
73	-2.696	0.753
74	-2.321	-0.174
75	-2.712	-1.094
76	-2.659	-0.096
77	-1.965	0.624
78	-0.987	0.832
79	-1.926	1.174
80	-1.283	0.408
81	-0.344	0.750
82	-1.314	0.991
83	-0.784	0.143
84	-0.941	-0.844
85	-0.034	-0.422
86	-0.393	0.512
87	-1.359	0.771
88	-0.689	0.028
89	-0.380	0.979
90	-0.954	0.160
91	-0.125	0.719
92	-0.625	1.585
93	-1.625	1.585
94	-1.187	2.484
95	-1.788	1.685
96	-1.000	2.301
97	-1.988	2.457
98	-2.949	2.181
99	-2.101	2.711
100	-1.500	1.913
101	-0.625	1.428
102	-1.624	1.463
103	-2.254	2.240
104	-1.831	1.334
105	-2.526	2.053
106	-1.717	2.641
107	-2.304	1.832
108	-2.974	1.089
109	-2.615	0.155
110	-3.022	1.069
111	-2.082	0.726
112	-2.505	1.633
113	-2.487	0.633
114	-2.678	1.615
115	-2.522	2.602
116	-2.730	3.580
