0	-0.978	-0.208
1	0.022	-0.190
2	-0.918	0.152
3	-0.659	1.117
4	-0.624	2.117
5	0.070	1.398
6	0.644	2.217
7	0.986	3.156
8	1.228	2.186
9	1.367	3.176
10	0.501	2.676
11	1.500	2.729
12	1.395	3.723
13	0.880	4.580
14	1.019	3.590
15	0.019	3.573
16	-0.120	2.582
17	-0.542	1.676
18	-0.088	0.785
19	-0.088	1.785
20	-0.618	2.633
21	-1.163	1.794
22	-1.982	2.368
23	-1.467	3.225
24	-0.668	3.827
25	-1.663	3.932
26	-2.148	3.057
27	-1.603	2.218
28	-2.603	2.236
29	-3.516	2.642
30	-3.062	3.533
31	-2.063	3.551
32	-1.975	2.555
33	-1.137	3.099
34	-1.189	2.101
35	-0.244	1.775
36	0.344	2.584
37	0.327	1.584
38	1.104	0.955
39	0.158	1.281
40	0.878	0.586
41	0.171	-0.121
42	0.463	-1.078
43	1.437	-1.302
44	2.157	-0.608
45	3.090	-0.249
46	2.475	0.539
47	1.609	0.039
48	1.816	-0.940
49	1.362	-0.049
50	0.789	0.771
51	0.133	0.016
52	-0.306	0.915
53	-0.149	1.902
54	-0.391	2.873
55	-0.814	3.779
56	-1.784	4.021
57	-1.128	4.776
58	-0.262	4.276
59	-0.587	5.221
60	0.410	5.291
61	-0.219	4.514
62	0.672	4.060
63	0.313	3.126
64	-0.394	2.419
65	-1.268	2.904
66	-0.377	2.450
67	-0.360	3.450
68	-0.516	2.462
69	-1.504	2.306
70	-1.081	3.212
71	-1.374	4.168
72	-2.319	4.494
73	-2.180	3.504
74	-1.742	4.402
75	-1.433	5.353
76	-1.091	4.414
77	-1.333	5.384
78	-2.325	5.506
79	-1.840	4.631
80	-0.974	4.131
81	0.025	4.096
82	1.021	4.183
83	1.942	3.793
84	1.008	3.434
85	1.891	3.904
86	2.217	4.849
87	2.390	3.865
88	2.699	2.913
89	3.153	3.804
90	4.110	4.097
91	5.097	4.253
92	6.059	4.529
93	5.240	5.103
94	5.032	4.124
95	5.341	5.075
96	5.428	6.072
97	6.159	5.390
98	5.198	5.114
99	4.839	4.180
100	3.843	4.268
101	4.709	3.768
102	5.404	4.487
103	4.904	3.621
104	5.886	3.430
105	4.887	3.378
106	3.953	3.736
107	4.312	2.803
108	4.003	3.754
109	3.644	4.687
110	2.699	4.362
111	2.341	5.295
112	2.650	6.246
113	2.528	5.254
114	3.489	4.978
115	4.486	4.908
116	4.556	3.911
117	4.134	4.817
118	5.061	5.192
119	6.057	5.104
