0	0.208	-0.978
1	1.017	-0.390
2	0.725	-1.347
3	-0.266	-1.486
4	0.076	-2.426
5	-0.483	-1.596
6	-0.309	-0.612
7	-0.939	-1.389
8	-0.207	-0.707
9	-0.364	0.281
10	0.224	1.090
11	-0.364	0.281
12	0.121	-0.594
13	-0.688	-1.182
14	-0.297	-2.102
15	-0.349	-3.101
16	-0.756	-2.187
17	-0.447	-3.138
18	-1.256	-2.550
19	-0.290	-2.809
20	0.164	-1.918
21	-0.750	-1.511
22	-1.124	-2.439
23	-0.267	-1.924
24	0.362	-1.146
25	-0.637	-1.094
26	-1.414	-1.723
27	-0.784	-0.946
28	-0.941	0.041
29	0.049	-0.098
30	0.804	0.558
31	1.349	-0.280
32	1.803	0.611
33	1.121	1.342
34	0.170	1.651
35	1.121	1.342
36	0.143	1.134
37	0.962	1.708
38	0.620	2.647
39	1.581	2.372
40	1.737	1.384
41	1.650	0.388
42	2.416	-0.255
43	3.291	-0.740
44	4.100	-0.152
45	5.090	-0.013
46	4.091	0.022
47	5.057	-0.237
48	4.618	-1.136
49	3.875	-0.466
50	2.897	-0.674
51	2.949	0.324
52	2.674	1.286
53	3.393	1.980
54	2.638	1.324
55	3.426	0.708
56	3.583	1.696
57	4.466	1.227
58	3.936	0.379
59	3.971	-0.621
60	3.264	-1.328
61	3.622	-2.261
62	2.927	-2.981
63	2.298	-2.204
64	2.607	-1.253
65	2.625	-0.253
66	3.140	-1.110
67	4.079	-0.768
68	3.109	-0.526
69	2.135	-0.751
70	1.178	-0.459
71	0.788	-1.379
72	0.381	-0.465
73	1.147	0.177
74	1.662	1.034
75	1.488	0.050
76	1.082	0.963
77	2.060	0.755
78	1.098	0.480
79	1.151	1.478
80	0.842	2.429
81	1.311	1.546
82	1.750	2.445
83	1.441	1.494
84	1.441	0.494
85	1.614	1.479
86	2.513	1.917
87	3.129	1.129
88	2.397	0.447
89	3.129	1.129
90	2.614	1.986
91	2.804	1.005
92	3.671	0.505
93	3.412	1.471
94	3.394	0.471
95	2.712	1.202
96	3.227	0.345
97	4.161	0.703
98	4.763	1.502
99	4.988	2.476
100	4.763	1.502
101	3.812	1.193
102	3.742	2.191
103	3.367	3.118
104	2.468	2.679
105	2.983	3.537
106	3.897	3.130
107	2.963	3.488
108	2.065	3.050
109	1.299	3.693
110	0.725	4.512
111	0.383	3.572
112	1.160	4.201
113	0.321	3.657
114	0.597	4.618
115	1.585	4.462
116	2.254	3.719
117	3.254	3.736
118	2.264	3.875
119	3.229	3.616
120	2.441	3.001
121	1.449	3.123
122	0.949	2.256
123	0.280	3.000
124	1.231	2.691
125	1.074	3.678
126	1.497	4.585
127	2.496	4.532
128	3.470	4.307
129	2.651	4.881
130	3.151	4.015
131	2.636	4.872
132	3.027	3.952
133	3.336	3.000
134	4.323	2.844
135	3.823	3.710
136	3.667	4.698
137	4.607	4.356
138	4.248	5.289
139	5.248	5.289
140	4.553	6.009
