0	0.974	0.225
1	0.974	1.225
2	1.349	2.152
3	1.366	3.152
4	1.940	3.971
5	1.209	3.289
6	1.952	2.620
7	2.879	2.245
8	3.221	3.185
9	3.395	2.200
10	2.779	1.412
11	2.220	0.583
12	3.058	0.039
13	2.102	0.331
14	2.977	-0.154
15	2.462	-1.011
16	3.050	-0.202
17	2.393	-0.957
18	1.487	-1.379
19	0.613	-0.895
20	1.546	-1.253
21	0.576	-1.495
22	-0.307	-1.964
23	-1.281	-2.189
24	-1.299	-1.189
25	-2.087	-0.574
26	-2.675	0.235
27	-1.700	0.460
28	-1.425	-0.501
29	-1.083	0.439
30	-0.176	0.861
31	-0.942	1.504
32	-1.790	0.974
33	-0.884	1.397
34	-0.559	2.342
35	0.001	3.171
36	-0.629	2.394
37	-1.585	2.687
38	-2.384	2.085
39	-2.709	1.139
40	-3.636	1.514
41	-4.043	0.600
42	-4.831	1.216
43	-4.331	0.350
44	-5.170	-0.195
45	-4.844	0.751
46	-3.899	0.425
47	-3.192	-0.282
48	-3.969	0.347
49	-2.973	0.260
50	-2.566	1.174
51	-1.778	0.558
52	-2.677	0.120
53	-3.610	0.478
54	-4.317	-0.229
55	-4.576	-1.195
56	-3.620	-0.902
57	-3.828	0.076
58	-3.880	1.074
59	-4.709	1.633
60	-3.921	1.018
61	-4.180	0.052
62	-4.319	-0.938
63	-3.531	-1.554
64	-4.308	-0.925
65	-5.107	-0.323
66	-4.288	-0.896
67	-4.646	0.037
68	-5.401	0.693
69	-6.307	0.271
70	-6.909	1.069
71	-7.013	0.075
72	-7.048	-0.925
73	-7.136	-1.921
74	-7.205	-2.918
75	-6.563	-2.152
76	-6.253	-1.201
77	-6.393	-0.211
78	-6.831	-1.110
79	-5.983	-1.640
80	-6.652	-0.897
81	-7.647	-1.001
82	-6.869	-0.372
83	-6.040	-0.931
84	-5.748	0.025
85	-6.743	-0.079
86	-7.316	-0.898
87	-8.237	-0.508
88	-8.627	-1.428
89	-7.779	-0.898
90	-6.896	-0.429
91	-6.005	0.025
92	-5.021	0.199
93	-5.622	0.997
94	-5.964	1.937
95	-6.290	0.992
96	-5.661	1.769
97	-6.449	2.384
98	-5.535	2.791
99	-5.989	1.900
100	-6.163	0.915
101	-5.837	1.861
102	-6.196	0.927
103	-6.950	0.271
104	-7.524	-0.548
105	-8.490	-0.807
106	-7.671	-0.233
107	-8.632	-0.509
108	-7.676	-0.216
109	-6.691	-0.390
110	-7.665	-0.165
111	-6.684	-0.356
112	-6.823	-1.346
113	-7.804	-1.537
114	-8.243	-2.436
115	-8.601	-3.369
116	-9.283	-2.638
117	-10.038	-1.982
118	-9.081	-1.690
119	-8.723	-2.623
120	-8.238	-1.749
121	-7.305	-1.390
122	-7.663	-0.457
123	-7.455	-1.435
124	-7.213	-0.464
125	-7.636	0.442
126	-8.630	0.546
127	-7.632	0.599
128	-8.559	0.973
129	-9.558	0.938
130	-10.346	0.323
131	-10.294	-0.676
132	-11.103	-0.088
133	-11.677	0.731
134	-11.132	-0.108
135	-10.198	-0.466
136	-10.918	-1.161
137	-9.918	-1.178
138	-8.972	-0.853
139	-9.900	-1.227
140	-9.257	-1.993
141	-10.011	-1.337
142	-10.353	-0.397
143	-10.561	0.581
144	-9.574	0.737
145	-10.340	0.094
146	-11.106	0.737
147	-10.111	0.842
148	-9.130	1.032
149	-10.091	1.308
150	-9.475	0.520
151	-8.555	0.129
152	-9.364	0.717
153	-9.520	-0.271
154	-10.286	-0.913
155	-9.928	-1.847
156	-9.221	-2.554
157	-10.095	-3.039
158	-10.924	-3.598
159	-10.041	-3.129
160	-9.783	-4.094
161	-10.753	-3.853
162	-11.601	-4.382
163	-12.449	-4.912
164	-13.363	-5.319
165	-12.972	-6.240
166	-13.441	-7.123
167	-13.986	-6.284
168	-12.987	-6.232
169	-13.092	-5.237
170	-13.622	-4.389
171	-13.500	-3.396
172	-13.378	-4.389
173	-14.060	-3.658
174	-13.378	-4.389
175	-12.635	-3.720
176	-12.791	-4.708
177	-13.486	-5.427
178	-12.709	-6.056
179	-12.286	-5.150
180	-13.264	-5.358
181	-12.455	-5.946
182	-12.282	-6.930
183	-11.307	-7.155
184	-10.982	-6.210
185	-10.173	-6.798
186	-9.880	-7.754
187	-8.924	-8.046
188	-8.351	-8.865
189	-7.584	-9.508
190	-8.279	-10.228
191	-7.872	-9.314
192	-8.616	-9.983
193	-8.703	-8.987
194	-8.703	-7.987
195	-8.825	-8.980
196	-8.600	-9.954
197	-8.115	-9.079
198	-8.340	-10.054
199	-9.332	-9.932
200	-8.458	-9.447
201	-8.116	-10.387
202	-7.514	-11.185
203	-6.795	-10.491
204	-7.137	-9.551
205	-8.035	-9.989
206	-9.020	-9.816
207	-8.950	-10.813
208	-8.592	-9.880
209	-8.748	-10.867
210	-7.749	-10.902
211	-6.753	-10.815
212	-7.355	-11.614
213	-7.729	-12.541
214	-7.260	-11.658
215	-6.353	-11.235
216	-6.493	-10.245
217	-6.947	-11.136
218	-6.417	-11.984
219	-7.356	-12.326
220	-8.038	-11.595
221	-7.865	-12.580
222	-7.743	-11.587
223	-8.399	-12.342
224	-8.277	-11.349
225	-7.985	-10.393
226	-7.003	-10.584
227	-7.194	-9.602
228	-6.204	-9.463
229	-6.099	-10.457
230	-5.511	-9.648
231	-4.550	-9.373
232	-3.551	-9.320
233	-4.125	-8.501
234	-4.754	-9.278
235	-5.299	-8.440
236	-6.156	-7.925
237	-7.013	-7.410
238	-6.165	-6.880
239	-7.127	-7.155
240	-7.452	-8.101
241	-7.967	-7.244
242	-8.526	-8.073
243	-7.819	-8.780
244	-8.797	-8.988
245	-9.704	-9.410
246	-8.758	-9.085
247	-9.733	-8.860
248	-9.785	-7.861
249	-10.676	-7.407
250	-10.033	-8.173
251	-11.029	-8.086
252	-10.172	-7.571
253	-11.093	-7.962
254	-11.351	-8.928
255	-11.178	-9.913
256	-10.522	-10.667
257	-9.934	-11.476
258	-10.193	-10.510
259	-9.537	-11.265
260	-10.152	-12.053
261	-10.187	-13.053
262	-9.718	-13.935
263	-9.631	-14.932
264	-8.949	-15.663
265	-8.120	-16.222
266	-7.272	-16.752
267	-8.264	-16.874
268	-9.191	-16.499
269	-8.403	-15.884
270	-9.005	-15.085
271	-8.567	-15.984
272	-9.458	-15.530
273	-8.973	-14.655
274	-7.973	-14.655
275	-8.532	-15.484
276	-8.393	-16.475
277	-7.466	-16.100
278	-6.618	-15.570
279	-7.361	-14.901
280	-7.768	-15.814
281	-7.426	-16.754
282	-6.852	-15.935
283	-6.223	-15.158
284	-5.266	-14.865
285	-5.826	-14.036
286	-4.831	-13.932
287	-3.841	-14.071
288	-4.443	-14.870
289	-3.497	-14.544
290	-2.640	-15.059
291	-3.296	-15.814
292	-4.202	-15.391
