0	0.375	-0.927
1	1.336	-0.652
2	1.727	-1.572
3	1.796	-0.574
4	2.595	-1.176
5	2.560	-0.177
6	2.456	0.818
7	2.731	1.779
8	2.870	2.769
9	3.430	1.940
10	4.124	1.221
11	4.879	0.565
12	5.438	-0.264
13	4.661	-0.894
14	5.631	-0.652
15	6.101	0.231
16	6.507	1.145
17	5.892	1.933
18	4.946	2.258
19	5.353	3.172
20	6.141	2.556
21	5.422	1.862
22	4.460	1.586
23	5.308	1.056
24	4.318	0.917
25	4.196	-0.076
26	5.196	-0.093
27	6.174	-0.301
28	6.843	-1.044
29	7.373	-1.892
30	7.989	-1.104
31	7.294	-0.385
32	7.086	0.593
33	7.571	1.468
34	8.556	1.294
35	8.504	0.296
36	8.279	-0.679
37	9.260	-0.488
38	8.645	-1.276
39	9.019	-2.203
40	8.915	-3.198
41	9.322	-4.111
42	10.041	-3.417
43	9.833	-4.395
44	9.126	-3.688
45	8.524	-4.486
46	9.381	-5.001
47	10.147	-5.644
48	11.129	-5.453
49	11.268	-6.444
50	10.323	-6.118
51	11.322	-6.083
52	11.461	-5.093
53	10.595	-4.593
54	11.154	-3.764
55	12.020	-4.264
56	11.020	-4.264
57	11.073	-3.265
58	11.090	-4.265
59	11.919	-4.824
60	12.161	-3.854
61	13.143	-3.663
62	13.265	-4.656
63	13.404	-3.665
64	12.464	-4.007
65	12.806	-4.947
66	13.394	-5.756
67	12.909	-4.881
68	11.939	-5.123
69	12.937	-5.176
70	13.607	-5.919
71	12.991	-6.707
72	13.147	-5.719
73	13.522	-6.646
74	12.840	-5.915
75	12.171	-5.172
76	13.149	-4.964
77	12.222	-5.339
78	11.423	-4.737
79	12.154	-4.055
80	11.716	-3.156
81	12.515	-3.758
82	12.824	-2.807
83	13.751	-3.181
84	14.458	-2.474
85	15.032	-3.293
86	15.809	-3.923
87	14.869	-3.581
88	15.060	-2.599
89	14.391	-3.342
90	13.457	-3.701
91	12.738	-4.395
92	11.855	-3.926
93	12.851	-3.839
94	13.507	-4.593
95	14.150	-3.827
96	14.045	-2.833
97	13.787	-1.867
98	13.364	-2.773
99	12.437	-3.148
100	13.403	-3.407
101	12.615	-4.022
102	12.840	-4.997
103	11.957	-4.527
104	12.363	-5.441
105	12.294	-6.438
106	12.963	-5.695
107	11.967	-5.782
108	12.959	-5.660
109	13.959	-5.625
110	13.941	-6.625
111	13.441	-5.759
112	14.250	-6.347
113	13.280	-6.105
114	13.384	-7.100
115	14.335	-6.791
116	13.653	-7.522
117	14.644	-7.383
118	14.221	-8.289
119	15.199	-8.497
120	14.199	-8.497
121	13.924	-9.458
122	13.836	-8.462
123	14.275	-9.361
124	13.659	-10.149
125	12.830	-10.708
126	12.760	-9.711
127	13.305	-10.549
128	12.339	-10.290
129	12.322	-11.290
130	11.734	-10.481
131	12.730	-10.394
132	11.742	-10.238
133	11.035	-10.945
134	10.216	-10.371
135	9.473	-9.702
136	10.461	-9.546
137	10.236	-8.571
138	9.407	-9.130
139	10.150	-9.800
140	9.243	-9.377
141	10.150	-9.800
142	9.418	-9.118
143	8.437	-9.308
144	9.435	-9.256
145	10.420	-9.430
146	11.076	-10.184
147	10.156	-9.794
148	9.830	-10.739
149	9.345	-9.865
150	8.536	-10.452
151	7.537	-10.435
152	6.603	-10.793
153	7.573	-10.551
154	6.854	-9.857
155	6.976	-8.864
156	7.896	-9.255
157	8.526	-10.032
158	9.500	-10.257
159	8.723	-10.886
160	7.857	-11.386
161	8.748	-10.932
162	7.919	-10.373
163	7.593	-9.428
164	6.593	-9.410
165	7.476	-8.941
166	8.171	-9.660
167	7.845	-8.714
168	8.036	-9.696
169	8.942	-10.119
170	8.085	-10.634
171	8.310	-9.659
172	8.137	-8.675
173	7.203	-9.033
174	7.898	-9.752
175	7.898	-8.752
176	7.589	-7.801
177	7.432	-8.789
178	8.088	-9.544
179	8.210	-8.551
180	8.585	-7.624
181	7.645	-7.282
182	8.411	-7.925
183	7.512	-8.363
184	8.497	-8.189
185	9.497	-8.224
186	10.430	-7.866
187	9.687	-8.535
188	9.652	-7.536
189	10.137	-6.661
190	10.892	-6.005
191	11.013	-5.012
192	10.014	-4.978
193	10.980	-5.236
194	11.936	-4.944
195	12.819	-4.475
196	12.304	-3.617
197	12.131	-2.633
198	11.134	-2.720
199	10.137	-2.650
200	9.289	-2.120
201	10.172	-2.589
202	9.363	-3.177
203	9.104	-2.211
204	8.116	-2.055
205	7.307	-1.467
206	8.258	-1.776
207	7.302	-2.069
208	7.802	-2.935
209	8.061	-3.900
210	8.370	-4.852
211	7.531	-5.396
212	8.213	-6.128
213	7.806	-5.214
214	8.734	-5.589
215	8.629	-4.594
216	9.563	-4.952
217	9.355	-5.931
218	10.062	-5.223
219	10.201	-6.214
220	9.216	-6.040
221	9.670	-5.149
222	10.658	-4.993
223	11.628	-4.751
224	10.672	-4.458
225	11.315	-5.224
226	11.971	-4.470
227	12.967	-4.383
228	13.209	-3.412
229	13.616	-4.326
230	13.891	-5.287
231	14.065	-6.272
232	13.520	-7.111
233	13.228	-6.154
234	13.419	-7.136
235	14.293	-7.621
236	14.838	-8.459
237	14.890	-7.461
238	13.890	-7.443
239	14.881	-7.304
240	15.772	-6.850
241	16.753	-6.659
242	16.138	-5.871
243	15.913	-6.846
244	15.074	-6.301
245	15.512	-5.402
246	15.220	-4.446
247	15.643	-3.540
248	15.608	-4.539
249	16.277	-3.796
250	17.217	-3.454
251	16.229	-3.610
252	15.600	-2.833
253	15.942	-3.773
254	16.486	-2.934
255	17.285	-3.536
256	17.967	-2.805
257	18.952	-2.631
258	19.374	-1.725
259	19.781	-2.638
260	19.798	-1.638
261	18.892	-2.061
262	18.333	-1.232
263	17.363	-1.474
264	16.848	-2.331
265	17.530	-3.062
266	18.436	-3.485
267	19.376	-3.827
268	20.174	-3.225
269	20.748	-2.406
270	19.808	-2.748
271	20.117	-3.699
272	20.905	-4.315
273	21.804	-3.876
274	22.499	-4.596
275	22.937	-5.495
276	22.182	-4.838
277	21.226	-5.131
278	20.741	-6.005
279	19.790	-5.696
280	19.599	-4.715
281	20.545	-5.040
282	21.537	-5.162
283	21.398	-6.153
284	20.569	-6.712
285	20.430	-5.721
286	21.112	-4.990
287	21.438	-4.045
288	20.628	-4.632
289	19.632	-4.545
290	19.030	-3.747
291	19.170	-2.756
292	18.179	-2.617
293	17.821	-3.551
294	18.767	-3.876
295	18.282	-4.751
296	19.274	-4.873
297	19.361	-3.877
298	18.364	-3.946
299	18.468	-2.952
300	19.267	-3.554
301	18.273	-3.449
302	17.819	-2.558
303	16.844	-2.783
304	15.938	-3.206
305	15.423	-2.348
306	14.849	-1.529
307	15.349	-0.663
308	15.107	0.307
309	15.315	1.285
310	16.198	0.816
311	16.128	-0.182
312	16.470	-1.122
313	15.883	-1.931
314	15.492	-2.851
315	15.370	-1.859
316	15.475	-2.853
317	16.395	-2.462
318	16.204	-3.444
319	16.834	-4.221
320	16.304	-3.373
321	17.270	-3.114
322	16.275	-3.010
323	17.268	-2.888
324	17.783	-3.745
325	17.040	-4.414
326	16.069	-4.656
327	15.271	-5.258
328	14.357	-5.665
329	14.513	-6.652
330	13.871	-7.418
331	13.529	-8.358
332	13.581	-9.357
333	14.250	-10.100
334	14.809	-9.271
335	13.926	-8.801
336	14.151	-9.776
337	15.144	-9.654
