0	0.999	-0.035
1	0.561	-0.934
2	1.551	-1.073
3	1.586	-2.072
4	1.551	-3.072
5	1.776	-2.097
6	1.950	-3.082
7	2.593	-3.848
8	2.139	-4.739
9	1.330	-4.151
10	1.704	-3.224
11	2.703	-3.277
12	2.021	-2.545
13	1.036	-2.719
14	0.914	-3.711
15	1.743	-4.271
16	2.542	-3.669
17	1.997	-4.507
18	2.948	-4.198
19	2.279	-4.942
20	1.825	-4.051
21	1.418	-3.137
22	0.420	-3.085
23	1.353	-3.443
24	2.228	-3.928
25	2.570	-4.868
26	2.553	-5.867
27	1.695	-5.352
28	0.768	-5.727
29	0.459	-4.776
30	0.701	-3.806
31	-0.065	-4.448
32	0.723	-5.064
33	-0.054	-4.435
34	0.934	-4.591
35	1.493	-3.762
36	2.248	-4.418
37	2.369	-3.426
38	3.331	-3.150
39	3.689	-2.216
40	4.650	-1.941
41	5.416	-2.584
42	5.855	-3.482
43	6.562	-2.775
44	7.305	-3.444
45	7.728	-2.538
46	7.258	-1.655
47	8.256	-1.585
48	7.741	-0.728
49	6.741	-0.763
50	6.619	0.229
51	5.645	0.005
52	4.711	0.363
53	5.618	-0.060
54	4.770	0.470
55	5.770	0.470
56	6.703	0.829
57	7.291	1.638
58	6.822	2.521
59	7.395	3.340
60	8.261	2.840
61	7.271	2.979
62	8.137	3.479
63	7.442	4.198
64	7.547	3.204
65	6.552	3.099
66	6.760	2.121
67	7.748	2.277
68	8.596	1.748
69	8.254	0.808
70	7.680	-0.011
71	6.774	0.411
72	7.603	-0.148
73	7.378	0.826
74	6.479	0.388
75	5.823	1.143
76	5.498	0.197
77	6.317	0.771
78	5.688	-0.006
79	4.700	0.150
80	5.696	0.237
81	4.722	0.462
82	5.047	-0.483
83	4.057	-0.622
84	4.127	0.375
85	4.005	-0.617
86	4.888	-0.148
87	5.582	-0.867
88	4.725	-1.382
89	5.225	-2.248
90	4.556	-1.505
91	5.333	-0.876
92	5.949	-1.664
93	6.307	-0.730
94	5.333	-0.505
95	5.541	0.473
96	4.559	0.282
97	3.578	0.091
98	3.887	1.042
99	4.077	2.024
100	3.081	1.937
101	3.289	0.959
102	2.804	1.833
103	2.203	1.035
104	1.995	2.013
105	2.134	1.022
106	2.678	1.861
107	3.085	0.948
108	2.963	-0.045
109	3.103	-1.035
110	2.204	-0.597
111	2.169	0.402
112	1.171	0.333
113	0.656	-0.524
